,col_base,col_vs,vs,vs_rate
2113,cat21,cat25,169614,0.900678639323
2114,cat21,cat26,176780,0.938731294937
2115,cat21,cat27,168007,0.892145201202
2116,cat21,cat28,180559,0.958798415446
2117,cat21,cat29,184244,0.978366380272
2118,cat21,cat30,184391,0.979146974798
2119,cat21,cat31,182599,0.969631155811
2120,cat21,cat32,186712,0.991471872046
2121,cat21,cat33,186956,0.992767552757
2122,cat21,cat34,187327,0.994737624656
2123,cat21,cat35,187694,0.996686455888
2124,cat21,cat36,155948,0.828109899213
2125,cat21,cat37,165406,0.878333457237
2126,cat21,cat38,168952,0.897163308871
2127,cat21,cat39,182992,0.971718051381
2128,cat21,cat40,179732,0.954406907465
2129,cat21,cat41,180780,0.959971962319
2130,cat21,cat42,186216,0.988838029291
2131,cat21,cat43,183715,0.97555730201
2132,cat21,cat44,172343,0.915170084644
2133,cat21,cat45,183624,0.975074076827
2134,cat21,cat46,187027,0.993144574603
2135,cat21,cat47,187210,0.994116335135
2136,cat21,cat48,187636,0.996378466211
2137,cat21,cat49,178796,0.949436591298
2138,cat21,cat50,137440,0.729829331238
2139,cat21,cat51,186668,0.991238224705
2140,cat21,cat52,179148,0.951305770027
2141,cat21,cat53,172642,0.916757824531
2142,cat21,cat54,183389,0.973826187619
2143,cat21,cat55,187762,0.997047547234
2144,cat21,cat56,187725,0.996851071061
2145,cat21,cat57,184891,0.981802058221
2146,cat21,cat58,187670,0.996559011884
2147,cat21,cat59,187615,0.996266952708
2148,cat21,cat60,187473,0.995512909016
2149,cat21,cat61,187193,0.994026062299
2150,cat21,cat62,187864,0.997589184252
2151,cat21,cat63,187832,0.997419258913
2152,cat21,cat64,187864,0.997589184252
2153,cat21,cat65,185693,0.986060812031
2154,cat21,cat66,179817,0.954858271647
2155,cat21,cat67,187217,0.994153506303
2156,cat21,cat68,187765,0.997063477734
2157,cat21,cat69,187600,0.996187300205
2158,cat21,cat70,187882,0.997684767255
2159,cat21,cat71,178279,0.946691235039
2160,cat21,cat72,118195,0.627635170297
2161,cat21,cat73,153932,0.817404602853
2162,cat21,cat74,184344,0.978897396956
2163,cat21,cat75,154060,0.818084304209
2164,cat21,cat76,180964,0.960949033019
2165,cat21,cat77,49,0.000260198175427
2166,cat21,cat78,1196,0.00635095954715
2167,cat21,cat79,7303,0.0387801484723
2168,cat21,cat80,1059,0.00562346668932
2169,cat21,cat81,851,0.00451895198547
2170,cat21,cat82,19595,0.104052719336
2171,cat21,cat83,26321,0.139768901539
2172,cat21,cat84,29405,0.15614545609
2173,cat21,cat85,1194,0.00634033921346
2174,cat21,cat86,1810,0.00961140199025
2175,cat21,cat87,1005,0.00533671767967
2176,cat21,cat88,168553,0.8950445523
2177,cat21,cat89,183357,0.97365626228
2178,cat21,cat90,178337,0.946999224716
2179,cat21,cat91,111103,0.589975467029
2180,cat21,cat92,124519,0.661216665428
2181,cat21,cat93,443,0.00235240391253
2182,cat21,cat94,849,0.00450833165178
2183,cat21,cat95,3726,0.0197856816661
2184,cat21,cat96,41,0.000217716840663
2185,cat21,cat97,41857,0.22226765365
2186,cat21,cat98,105261,0.558953472318
2187,cat21,cat99,0,0.0
2188,cat21,cat100,9394,0.0498837073461
2189,cat21,cat101,106387,0.564932720186
2190,cat21,cat102,177054,0.940186280653
2191,cat21,cat103,123441,0.655492305568
2192,cat21,cat104,68,0.00036109134549
2193,cat21,cat105,77,0.000408882847099
2194,cat21,cat106,75,0.000398262513408
2195,cat21,cat107,75,0.000398262513408
2196,cat21,cat108,9425,0.0500483225183
2197,cat21,cat109,52,0.000276128675963
2198,cat21,cat110,1293,0.00686604573116
2199,cat21,cat111,128108,0.680274854236
2200,cat21,cat112,2406,0.0127762614301
2201,cat21,cat113,3266,0.0173430049172
2202,cat21,cat114,131417,0.697846196327
2203,cat21,cat115,75,0.000398262513408
2204,cat21,cat116,0,0.0
2205,cat22,cat23,157444,0.836053908814
2206,cat22,cat24,181950,0.966184857528
2207,cat22,cat25,169946,0.902441614716
2208,cat22,cat26,177088,0.940366826326
2209,cat22,cat27,168219,0.893270956573
2210,cat22,cat28,180903,0.960625112841
2211,cat22,cat29,184558,0.980033772661
2212,cat22,cat30,184725,0.980920570524
2213,cat22,cat31,182945,0.971468473539
2214,cat22,cat32,187064,0.993341050776
2215,cat22,cat33,187320,0.994700453488
2216,cat22,cat34,187693,0.996681145722
2217,cat22,cat35,188062,0.998640597288
2218,cat22,cat36,156286,0.829904735607
2219,cat22,cat37,165688,0.879830924288
2220,cat22,cat38,169294,0.898979385932
2221,cat22,cat39,183352,0.973629711446
2222,cat22,cat40,180082,0.956265465861
2223,cat22,cat41,181142,0.961894242717
2224,cat22,cat42,186580,0.990770930023
2225,cat22,cat43,184071,0.977447721407
2226,cat22,cat44,172679,0.916954300704
2227,cat22,cat45,183950,0.976805191219
2228,cat22,cat46,187395,0.995098716002
2229,cat22,cat47,187576,0.996059856201
2230,cat22,cat48,188008,0.998353848278
2231,cat22,cat49,179090,0.95099778035
2232,cat22,cat50,137586,0.730604615597
2233,cat22,cat51,187030,0.993160505103
2234,cat22,cat52,179464,0.95298378275
2235,cat22,cat53,172914,0.918202189913
2236,cat22,cat54,183723,0.975599783345
2237,cat22,cat55,188130,0.999001688633
2238,cat22,cat56,188093,0.99880521246
2239,cat22,cat57,185265,0.983788060621
2240,cat22,cat58,188042,0.998534393951
2241,cat22,cat59,187981,0.998210473773
2242,cat22,cat60,187841,0.997467050415
2243,cat22,cat61,187559,0.995969583364
2244,cat22,cat62,188234,0.999553945985
2245,cat22,cat63,188200,0.999373400312
2246,cat22,cat64,188232,0.999543325651
2247,cat22,cat65,186021,0.987802546756
2248,cat22,cat66,179947,0.955548593337
2249,cat22,cat67,187585,0.996107647702
2250,cat22,cat68,188135,0.999028239467
2251,cat22,cat69,187972,0.998162682271
2252,cat22,cat70,188252,0.999649528988
2253,cat22,cat71,178603,0.948411729097
2254,cat22,cat72,118317,0.628283010652
2255,cat22,cat73,154254,0.819114476577
2256,cat22,cat74,184694,0.980755955352
2257,cat22,cat75,154282,0.819263161249
2258,cat22,cat76,181308,0.962775730413
2259,cat22,cat77,49,0.000260198175427
2260,cat22,cat78,830,0.00440743848172
2261,cat22,cat79,7090,0.0376490829342
2262,cat22,cat80,804,0.00426937414374
2263,cat22,cat81,800,0.00424813347635
2264,cat22,cat82,19352,0.102762348793
2265,cat22,cat83,26070,0.138436049661
2266,cat22,cat84,29443,0.15634724243
2267,cat22,cat85,829,0.00440212831487
2268,cat22,cat86,1619,0.00859716012277
2269,cat22,cat87,819,0.00434902664642
2270,cat22,cat88,168886,0.896812837859
2271,cat22,cat89,183720,0.975583852845
2272,cat22,cat90,178023,0.945331832326
2273,cat22,cat91,111008,0.589471001179
2274,cat22,cat92,124662,0.661976019287
2275,cat22,cat93,434,0.00230461241092
2276,cat22,cat94,748,0.00397200480039
2277,cat22,cat95,3736,0.0198387833346
2278,cat22,cat96,35,0.00018585583959
2279,cat22,cat97,41962,0.222825221168
2280,cat22,cat98,105462,0.560020815854
2281,cat22,cat99,0,0.0
2282,cat22,cat100,9401,0.049920878514
2283,cat22,cat101,106708,0.566637283743
2284,cat22,cat102,177242,0.94118459202
2285,cat22,cat103,123707,0.656904809949
2286,cat22,cat104,68,0.00036109134549
2287,cat22,cat105,77,0.000408882847099
2288,cat22,cat106,75,0.000398262513408
2289,cat22,cat107,75,0.000398262513408
2290,cat22,cat108,9317,0.049474824499
2291,cat22,cat109,52,0.000276128675963
2292,cat22,cat110,1297,0.00688728639854
2293,cat22,cat111,128376,0.68169797895
2294,cat22,cat112,2411,0.0128028122644
2295,cat22,cat113,3268,0.0173536252509
2296,cat22,cat114,131659,0.699131256704
2297,cat22,cat115,75,0.000398262513408
2298,cat22,cat116,0,0.0
2299,cat23,cat24,160344,0.851453392666
2300,cat23,cat25,159330,0.846068883484
2301,cat23,cat26,152856,0.811690863327
2302,cat23,cat27,143963,0.76446754957
2303,cat23,cat28,160173,0.850545354135
2304,cat23,cat29,154944,0.8227784917
2305,cat23,cat30,155115,0.823686530231
2306,cat23,cat31,157837,0.838140804384
2307,cat23,cat32,156752,0.832379273357
2308,cat23,cat33,157410,0.835873363141
2309,cat23,cat34,157185,0.834678575601
2310,cat23,cat35,157422,0.835937085143
2311,cat23,cat36,135270,0.718306269183
2312,cat23,cat37,135762,0.720918871271
2313,cat23,cat38,140194,0.74445353073
2314,cat23,cat39,152880,0.811818307331
2315,cat23,cat40,150592,0.799668645589
2316,cat23,cat41,151276,0.803300799711
2317,cat23,cat42,155844,0.827557641861
2318,cat23,cat43,153451,0.8148504126
2319,cat23,cat44,142427,0.756311133296
2320,cat23,cat45,153420,0.814685797428
2321,cat23,cat46,156633,0.831747363502
2322,cat23,cat47,156792,0.832591680031
2323,cat23,cat48,157196,0.834736987436
2324,cat23,cat49,149054,0.791501608981
2325,cat23,cat50,109488,0.581399547574
2326,cat23,cat51,156276,0.829851633938
2327,cat23,cat52,148988,0.791151137969
2328,cat23,cat53,142786,0.758217483193
2329,cat23,cat54,153171,0.813363565883
2330,cat23,cat55,157324,0.835416688792
2331,cat23,cat56,157291,0.835241453286
2332,cat23,cat57,156275,0.829846323771
2333,cat23,cat58,157332,0.835459170127
2334,cat23,cat59,157233,0.834933463609
2335,cat23,cat60,157187,0.834689195935
2336,cat23,cat61,157129,0.834381206258
2337,cat23,cat62,157416,0.835905224142
2338,cat23,cat63,157392,0.835777780138
2339,cat23,cat64,157418,0.835915844476
2340,cat23,cat65,156043,0.828614365063
2341,cat23,cat66,151553,0.804771715927
2342,cat23,cat67,156977,0.833574060897
2343,cat23,cat68,157367,0.835645025967
2344,cat23,cat69,157294,0.835257383787
2345,cat23,cat70,157424,0.835947705477
2346,cat23,cat71,150799,0.800767850126
2347,cat23,cat72,117337,0.623079047144
2348,cat23,cat73,133325,0.707977994669
2349,cat23,cat74,155165,0.823952038573
2350,cat23,cat75,135040,0.717084930809
2351,cat23,cat76,152882,0.811828927665
2352,cat23,cat77,46,0.00024426767489
2353,cat23,cat78,31461,0.167063159124
2354,cat23,cat79,27996,0.148663431005
2355,cat23,cat80,13482,0.0715916694103
2356,cat23,cat81,8368,0.0444354761627
2357,cat23,cat82,41161,0.218571777525
2358,cat23,cat83,44887,0.238357459191
2359,cat23,cat84,26244,0.139360018692
2360,cat23,cat85,31352,0.166484350938
2361,cat23,cat86,19214,0.102029545768
2362,cat23,cat87,26238,0.139328157691
2363,cat23,cat88,140874,0.748064444185
2364,cat23,cat89,155347,0.824918488939
2365,cat23,cat90,151414,0.804033602736
2366,cat23,cat91,98180,0.521352180886
2367,cat23,cat92,102995,0.546920634246
2368,cat23,cat93,515,0.0027347359254
2369,cat23,cat94,9638,0.0511793880564
2370,cat23,cat95,3125,0.016594271392
2371,cat23,cat96,424,0.00225151074247
2372,cat23,cat97,35493,0.188473751845
2373,cat23,cat98,87307,0.463614736775
2374,cat23,cat99,0,0.0
2375,cat23,cat100,10712,0.0568825072484
2376,cat23,cat101,97458,0.517518240423
2377,cat23,cat102,148976,0.791087415967
2378,cat23,cat103,102612,0.544886840345
2379,cat23,cat104,63,0.000334540511263
2380,cat23,cat105,66,0.000350471011799
2381,cat23,cat106,66,0.000350471011799
2382,cat23,cat107,66,0.000350471011799
2383,cat23,cat108,19072,0.101275502076
2384,cat23,cat109,46,0.00024426767489
2385,cat23,cat110,1086,0.00576684119415
2386,cat23,cat111,128398,0.681814802621
2387,cat23,cat112,2102,0.0111619707091
2388,cat23,cat113,2743,0.014565787657
2389,cat23,cat114,102527,0.544435476163
2390,cat23,cat115,66,0.000350471011799
2391,cat23,cat116,2,1.06203336909e-05
2392,cat24,cat25,168282,0.893605497085
2393,cat24,cat26,172306,0.914973608471
2394,cat24,cat27,163437,0.867877738719
2395,cat24,cat28,181975,0.966317611699
2396,cat24,cat29,179468,0.953005023418
2397,cat24,cat30,180003,0.95584596268
2398,cat24,cat31,178071,0.945586720335
2399,cat24,cat32,180874,0.960471118003
2400,cat24,cat33,181336,0.962924415085
2401,cat24,cat34,181525,0.963928036619
2402,cat24,cat35,181830,0.965547637507
2403,cat24,cat36,150864,0.801113010971
2404,cat24,cat37,159590,0.847449526864
2405,cat24,cat38,163336,0.867341411867
2406,cat24,cat39,177116,0.940515510997
2407,cat24,cat40,174630,0.92731443622
2408,cat24,cat41,175988,0.934525642796
2409,cat24,cat42,180302,0.957433702567
2410,cat24,cat43,178083,0.945650442337
2411,cat24,cat44,166503,0.884158710267
2412,cat24,cat45,177886,0.944604339468
2413,cat24,cat46,181119,0.96177210888
2414,cat24,cat47,181292,0.962690767744
2415,cat24,cat48,181712,0.964921037819
2416,cat24,cat49,172958,0.918435837254
2417,cat24,cat50,131872,0.700262322242
2418,cat24,cat51,180738,0.959748935312
2419,cat24,cat52,173230,0.919880202636
2420,cat24,cat53,166740,0.885417219809
2421,cat24,cat54,177487,0.942485582897
2422,cat24,cat55,181836,0.965579498508
2423,cat24,cat56,181797,0.965372402001
2424,cat24,cat57,179297,0.952096984887
2425,cat24,cat58,181768,0.965218407162
2426,cat24,cat59,181701,0.964862625984
2427,cat24,cat60,181575,0.964193544961
2428,cat24,cat61,181483,0.963705009611
2429,cat24,cat62,181938,0.966121135526
2430,cat24,cat63,181916,0.966004311855
2431,cat24,cat64,181944,0.966152996527
2432,cat24,cat65,180135,0.956546904704
2433,cat24,cat66,175225,0.930473985493
2434,cat24,cat67,181331,0.962897864251
2435,cat24,cat68,181865,0.965733493346
2436,cat24,cat69,181710,0.964910417485
2437,cat24,cat70,181954,0.966206098196
2438,cat24,cat71,173077,0.919067747109
2439,cat24,cat72,118039,0.626806784269
2440,cat24,cat73,149472,0.793721258722
2441,cat24,cat74,178954,0.950275597659
2442,cat24,cat75,150192,0.797544578851
2443,cat24,cat76,175621,0.932576811563
2444,cat24,cat77,48,0.000254888008581
2445,cat24,cat78,7083,0.0376119117663
2446,cat24,cat79,10441,0.0554434520333
2447,cat24,cat80,4719,0.0250586773436
2448,cat24,cat81,2469,0.0131108019414
2449,cat24,cat82,23671,0.125696959398
2450,cat24,cat83,29891,0.158726197177
2451,cat24,cat84,28723,0.152523922302
2452,cat24,cat85,7042,0.0373941949256
2453,cat24,cat86,5376,0.0285474569611
2454,cat24,cat87,5837,0.0309954438768
2455,cat24,cat88,163106,0.866120073493
2456,cat24,cat89,178013,0.945278730658
2457,cat24,cat90,172300,0.91494174747
2458,cat24,cat91,109939,0.583794432821
2459,cat24,cat92,121150,0.643326713325
2460,cat24,cat93,494,0.00262322242165
2461,cat24,cat94,2373,0.0126010259242
2462,cat24,cat95,3621,0.0192281141473
2463,cat24,cat96,131,0.000695631856753
2464,cat24,cat97,40681,0.216022897439
2465,cat24,cat98,101553,0.539263373655
2466,cat24,cat99,0,0.0
2467,cat24,cat100,9768,0.0518697097463
2468,cat24,cat101,103852,0.551471447233
2469,cat24,cat102,172347,0.915191325311
2470,cat24,cat103,118598,0.629775167536
2471,cat24,cat104,67,0.000355781178645
2472,cat24,cat105,76,0.000403572680254
2473,cat24,cat106,75,0.000398262513408
2474,cat24,cat107,74,0.000392952346563
2475,cat24,cat108,11237,0.0596703448422
2476,cat24,cat109,52,0.000276128675963
2477,cat24,cat110,1251,0.00664301872365
2478,cat24,cat111,128395,0.681798872121
2479,cat24,cat112,2363,0.0125479242558
2480,cat24,cat113,3128,0.0166102018925
2481,cat24,cat114,125715,0.667567624975
2482,cat24,cat115,74,0.000392952346563
2483,cat24,cat116,0,0.0
2484,cat25,cat26,172092,0.913837232766
2485,cat25,cat27,158949,0.844045709916
2486,cat25,cat28,167285,0.88831126074
2487,cat25,cat29,167732,0.89068490532
2488,cat25,cat30,167991,0.892060238533
2489,cat25,cat31,171843,0.912515001221
2490,cat25,cat32,169504,0.90009452097
2491,cat25,cat33,170532,0.905553372487
2492,cat25,cat34,169929,0.902351341879
2493,cat25,cat35,170030,0.902887668731
2494,cat25,cat36,139812,0.742425046995
2495,cat25,cat37,147948,0.785628564449
2496,cat25,cat38,152448,0.809524315254
2497,cat25,cat39,165298,0.877759959218
2498,cat25,cat40,162358,0.862148068692
2499,cat25,cat41,163248,0.866874117185
2500,cat25,cat42,168356,0.893998449431
2501,cat25,cat43,165937,0.881153155832
2502,cat25,cat44,154961,0.822868764537
2503,cat25,cat45,165850,0.880691171317
2504,cat25,cat46,169145,0.898188171072
2505,cat25,cat47,169314,0.899085589269
2506,cat25,cat48,169720,0.901241517008
2507,cat25,cat49,161504,0.857613186206
2508,cat25,cat50,121732,0.646417230429
2509,cat25,cat51,168780,0.896249960174
2510,cat25,cat52,161340,0.856742318844
2511,cat25,cat53,155126,0.823744942066
2512,cat25,cat54,165611,0.879422041441
2513,cat25,cat55,169836,0.901857496363
2514,cat25,cat56,169811,0.901724742191
2515,cat25,cat57,167749,0.890775178156
2516,cat25,cat58,169812,0.901730052358
2517,cat25,cat59,169759,0.901448613515
2518,cat25,cat60,169629,0.900758291826
2519,cat25,cat61,169447,0.89979184146
2520,cat25,cat62,169948,0.902452235049
2521,cat25,cat63,169912,0.902261069043
2522,cat25,cat64,169930,0.902356652046
2523,cat25,cat65,168185,0.893090410901
2524,cat25,cat66,162603,0.863449059569
2525,cat25,cat67,169471,0.899919285464
2526,cat25,cat68,169871,0.902043352202
2527,cat25,cat69,169940,0.902409753714
2528,cat25,cat70,169946,0.902441614716
2529,cat25,cat71,162087,0.860709013477
2530,cat25,cat72,116443,0.618331757984
2531,cat25,cat73,144282,0.766161492794
2532,cat25,cat74,167110,0.887381981542
2533,cat25,cat75,142866,0.758642296541
2534,cat25,cat76,165495,0.878806062086
2535,cat25,cat77,46,0.00024426767489
2536,cat25,cat78,19006,0.100925031064
2537,cat25,cat79,20711,0.109978865536
2538,cat25,cat80,7131,0.0378667997748
2539,cat25,cat81,8524,0.0452638621906
2540,cat25,cat82,32151,0.170727174248
2541,cat25,cat83,37257,0.197840886161
2542,cat25,cat84,27076,0.143778077507
2543,cat25,cat85,18960,0.10068076339
2544,cat25,cat86,11977,0.0635998683079
2545,cat25,cat87,17096,0.0907826123897
2546,cat25,cat88,152377,0.809147293408
2547,cat25,cat89,166570,0.884514491445
2548,cat25,cat90,160782,0.853779245744
2549,cat25,cat91,103694,0.550632440871
2550,cat25,cat92,112141,0.595487420215
2551,cat25,cat93,482,0.0025595004195
2552,cat25,cat94,6031,0.0320256162449
2553,cat25,cat95,3398,0.0180439469408
2554,cat25,cat96,297,0.0015771195531
2555,cat25,cat97,38046,0.202030607802
2556,cat25,cat98,94790,0.503350715279
2557,cat25,cat99,0,0.0
2558,cat25,cat100,10182,0.0540681188203
2559,cat25,cat101,94130,0.499846005161
2560,cat25,cat102,160276,0.85109230132
2561,cat25,cat103,107749,0.57216516743
2562,cat25,cat104,70,0.000371711679181
2563,cat25,cat105,69,0.000366401512336
2564,cat25,cat106,67,0.000355781178645
2565,cat25,cat107,68,0.00036109134549
2566,cat25,cat108,15083,0.0800932465298
2567,cat25,cat109,48,0.000254888008581
2568,cat25,cat110,1164,0.00618103420809
2569,cat25,cat111,128397,0.681809492454
2570,cat25,cat112,2237,0.0118788432333
2571,cat25,cat113,2940,0.0156118905256
2572,cat25,cat114,114891,0.61009037904
2573,cat25,cat115,68,0.00036109134549
2574,cat25,cat116,1,5.31016684544e-06
2575,cat26,cat27,169485,0.8999936278
2576,cat26,cat28,171161,0.908893467433
2577,cat26,cat29,175592,0.932422816725
2578,cat26,cat30,176039,0.934796461305
2579,cat26,cat31,174963,0.929082721779
2580,cat26,cat32,176656,0.938072834248
2581,cat26,cat33,176856,0.939134867618
2582,cat26,cat34,177143,0.940658885502
2583,cat26,cat35,177082,0.940334965325
2584,cat26,cat36,145614,0.773234635032
2585,cat26,cat37,155004,0.823097101711
2586,cat26,cat38,158634,0.84237300736
2587,cat26,cat39,172298,0.914931127136
